utc,pair,travel_s,no_traffic_s,historic_s,delay_s,length_m,status
2026-09-06T07:52:10Z,i205_sb,540,540,540,0,11198,ok
2026-09-06T07:52:10Z,i84wb_feeder,609,610,610,0,10021,ok
2026-09-06T07:52:10Z,powell_wb,618,618,618,0,7125,ok
2026-09-06T07:52:10Z,ctrl_west,1471,1493,1493,0,31189,ok
2026-09-06T07:52:10Z,ctrl_se,998,998,998,0,12385,ok
2026-09-06T08:52:14Z,i5sb_span,876,881,881,0,13967,ok
2026-09-06T08:52:14Z,vanc_pdx,768,770,770,0,13379,ok
2026-09-06T08:52:14Z,i5sb_detour,577,572,572,0,10425,ok
2026-09-06T08:52:14Z,interstate_sb,730,729,734,0,7573,ok
2026-09-06T08:52:14Z,williams_nb,805,810,810,0,8210,ok
2026-09-06T08:52:14Z,mlk_sb,670,674,674,0,14269,ok
2026-09-06T08:52:14Z,grand_nb,603,607,607,0,9773,ok
2026-09-06T08:52:14Z,i205_sb,538,540,540,0,11198,ok
2026-09-06T08:52:14Z,i84wb_feeder,606,610,610,0,10021,ok
2026-09-06T08:52:14Z,powell_wb,612,618,618,0,7125,ok
2026-09-06T08:52:14Z,ctrl_west,1463,1493,1493,0,31189,ok
2026-09-06T08:52:14Z,ctrl_se,988,998,998,0,12385,ok
2026-09-06T09:52:14Z,i5sb_span,866,881,881,0,13967,ok
2026-09-06T09:52:14Z,vanc_pdx,762,770,770,0,13379,ok
2026-09-06T09:52:14Z,i5sb_detour,566,572,572,0,10425,ok
2026-09-06T09:52:14Z,interstate_sb,722,729,734,0,7573,ok
2026-09-06T09:52:14Z,williams_nb,796,810,810,0,8210,ok
2026-09-06T09:52:14Z,mlk_sb,663,674,674,0,14269,ok
2026-09-06T09:52:14Z,grand_nb,596,607,607,0,9773,ok
2026-09-06T09:52:14Z,i205_sb,536,540,540,0,11198,ok
2026-09-06T09:52:14Z,i84wb_feeder,601,610,610,0,10021,ok
2026-09-06T09:52:14Z,powell_wb,601,618,618,0,7125,ok
2026-09-06T09:52:14Z,ctrl_west,1463,1493,1493,0,31189,ok
2026-09-06T09:52:14Z,ctrl_se,970,998,998,0,12385,ok
2026-09-06T10:48:06Z,i5sb_span,863,881,882,0,13967,ok
2026-09-06T10:48:06Z,vanc_pdx,760,770,770,0,13379,ok
2026-09-06T10:48:06Z,i5sb_detour,564,572,572,0,10425,ok
2026-09-06T10:48:06Z,interstate_sb,718,729,734,0,7573,ok
2026-09-06T10:48:06Z,williams_nb,792,810,811,0,8210,ok
2026-09-06T10:48:06Z,mlk_sb,660,674,674,0,14269,ok
2026-09-06T10:48:06Z,grand_nb,593,607,607,0,9773,ok
2026-09-06T10:48:06Z,i205_sb,534,540,540,0,11198,ok
2026-09-06T10:48:06Z,i84wb_feeder,598,610,610,0,10021,ok
2026-09-06T10:48:06Z,powell_wb,596,618,618,0,7125,ok
2026-09-06T10:48:06Z,ctrl_west,1458,1493,1495,0,31189,ok
2026-09-06T10:48:06Z,ctrl_se,963,998,1000,0,12385,ok
2026-09-06T11:52:09Z,i5sb_span,866,881,889,0,13967,ok
2026-09-06T11:52:09Z,vanc_pdx,762,770,778,0,13379,ok
2026-09-06T11:52:09Z,i5sb_detour,567,572,578,0,10425,ok
2026-09-06T11:52:09Z,interstate_sb,721,729,739,0,7573,ok
2026-09-06T11:52:09Z,williams_nb,795,810,817,0,8210,ok
2026-09-06T11:52:09Z,mlk_sb,662,674,680,0,14269,ok
2026-09-06T11:52:09Z,grand_nb,597,607,613,0,9773,ok
2026-09-06T11:52:09Z,i205_sb,535,540,543,0,11198,ok
2026-09-06T11:52:09Z,i84wb_feeder,600,610,616,0,10021,ok
2026-09-06T11:52:09Z,powell_wb,602,618,625,0,7125,ok
2026-09-06T11:52:09Z,ctrl_west,1453,1493,1499,0,31189,ok
2026-09-06T11:52:09Z,ctrl_se,970,998,1007,0,12385,ok
2026-09-06T12:52:09Z,i5sb_span,873,881,891,0,13967,ok
2026-09-06T12:52:09Z,vanc_pdx,765,770,779,0,13379,ok
2026-09-06T12:52:09Z,i5sb_detour,570,572,580,0,10425,ok
2026-09-06T12:52:09Z,interstate_sb,728,729,742,0,7573,ok
2026-09-06T12:52:09Z,williams_nb,801,810,818,0,8210,ok
2026-09-06T12:52:09Z,mlk_sb,665,674,681,0,14269,ok
2026-09-06T12:52:09Z,grand_nb,601,607,614,0,9773,ok
2026-09-06T12:52:09Z,i205_sb,537,540,544,0,11198,ok
2026-09-06T12:52:09Z,i84wb_feeder,603,610,617,0,10021,ok
2026-09-06T12:52:09Z,powell_wb,609,618,626,0,7125,ok
2026-09-06T12:52:09Z,ctrl_west,1460,1493,1500,0,31189,ok
2026-09-06T12:52:09Z,ctrl_se,981,998,1010,0,12385,ok
2026-09-06T13:52:08Z,i5sb_span,911,910,927,0,14300,ok
2026-09-06T13:52:08Z,vanc_pdx,771,770,784,0,13379,ok
2026-09-06T13:52:08Z,i5sb_detour,573,572,583,0,10425,ok
2026-09-06T13:52:08Z,interstate_sb,740,729,750,0,7573,ok
2026-09-06T13:52:08Z,williams_nb,812,810,825,0,8210,ok
2026-09-06T13:52:08Z,mlk_sb,669,674,684,0,14269,ok
2026-09-06T13:52:08Z,grand_nb,609,607,620,0,9773,ok
2026-09-06T13:52:08Z,i205_sb,539,540,545,0,11198,ok
2026-09-06T13:52:08Z,i84wb_feeder,610,610,621,0,10021,ok
2026-09-06T13:52:08Z,powell_wb,622,618,634,0,7125,ok
2026-09-06T13:52:08Z,ctrl_west,1473,1493,1505,0,31189,ok
2026-09-06T13:52:08Z,ctrl_se,1003,998,1022,0,12385,ok
2026-09-06T14:06:42Z,i5sb_span,913,910,931,0,14300,ok
2026-09-06T14:06:42Z,vanc_pdx,772,770,786,0,13379,ok
2026-09-06T14:06:42Z,i5sb_detour,574,572,586,0,10425,ok
2026-09-06T14:06:42Z,interstate_sb,728,722,740,0,7455,ok
2026-09-06T14:06:42Z,williams_nb,814,810,829,0,8210,ok
2026-09-06T14:06:42Z,mlk_sb,669,674,686,0,14269,ok
2026-09-06T14:06:42Z,grand_nb,610,607,622,0,9773,ok
2026-09-06T14:06:42Z,i205_sb,540,540,547,0,11198,ok
2026-09-06T14:06:42Z,i84wb_feeder,611,610,624,0,10021,ok
2026-09-06T14:06:42Z,powell_wb,626,618,637,0,7125,ok
2026-09-06T14:06:42Z,ctrl_west,1483,1493,1508,0,31189,ok
2026-09-06T14:06:42Z,ctrl_se,1009,998,1029,0,12385,ok
2026-09-06T15:52:08Z,i5sb_span,892,881,926,0,13967,ok
2026-09-06T15:52:08Z,vanc_pdx,785,770,811,0,13379,ok
2026-09-06T15:52:08Z,i5sb_detour,577,572,604,0,10425,ok
2026-09-06T15:52:08Z,interstate_sb,728,722,750,0,7455,ok
2026-09-06T15:52:08Z,williams_nb,823,810,843,0,8210,ok
2026-09-06T15:52:08Z,mlk_sb,671,674,702,0,14269,ok
2026-09-06T15:52:08Z,grand_nb,619,607,636,0,9773,ok
2026-09-06T15:52:08Z,i205_sb,541,540,548,0,11198,ok
2026-09-06T15:52:08Z,i84wb_feeder,622,610,643,0,10021,ok
2026-09-06T15:52:08Z,powell_wb,650,618,671,0,7125,ok
2026-09-06T15:52:08Z,ctrl_west,1505,1493,1531,0,31189,ok
2026-09-06T15:52:08Z,ctrl_se,1050,998,1078,0,12385,ok
2026-09-06T16:52:10Z,i5sb_span,915,881,945,0,13967,ok
2026-09-06T16:52:10Z,vanc_pdx,822,770,847,0,13379,ok
2026-09-06T16:52:10Z,i5sb_detour,602,572,625,0,10425,ok
2026-09-06T16:52:10Z,interstate_sb,751,722,768,0,7455,ok
2026-09-06T16:52:10Z,williams_nb,837,810,848,0,8210,ok
2026-09-06T16:52:10Z,mlk_sb,696,674,727,0,14269,ok
2026-09-06T16:52:10Z,grand_nb,633,607,648,0,9773,ok
2026-09-06T16:52:10Z,i205_sb,547,540,552,0,11198,ok
2026-09-06T16:52:10Z,i84wb_feeder,642,610,669,0,10021,ok
2026-09-06T16:52:10Z,powell_wb,694,618,702,0,7125,ok
2026-09-06T16:52:10Z,ctrl_west,1525,1493,1541,0,31189,ok
2026-09-06T16:52:10Z,ctrl_se,1105,998,1115,0,12385,ok
2026-09-06T17:52:08Z,i5sb_span,979,881,972,56,13967,ok
2026-09-06T17:52:08Z,vanc_pdx,939,770,884,54,13379,ok
2026-09-06T17:52:08Z,i5sb_detour,654,572,648,56,10425,ok
2026-09-06T17:52:08Z,interstate_sb,811,722,787,56,7455,ok
2026-09-06T17:52:08Z,williams_nb,847,810,856,0,8210,ok
2026-09-06T17:52:08Z,mlk_sb,762,674,754,56,14269,ok
2026-09-06T17:52:08Z,grand_nb,649,607,665,0,9773,ok
2026-09-06T17:52:08Z,i205_sb,566,540,557,0,11198,ok
2026-09-06T17:52:08Z,i84wb_feeder,692,610,700,0,10021,ok
2026-09-06T17:52:08Z,powell_wb,729,618,733,0,7125,ok
2026-09-06T17:52:08Z,ctrl_west,1545,1493,1553,0,31189,ok
2026-09-06T17:52:08Z,ctrl_se,1152,998,1155,0,12385,ok
2026-09-06T18:52:08Z,i5sb_span,1112,881,995,175,13967,ok
2026-09-06T18:52:08Z,vanc_pdx,1036,770,917,170,13379,ok
2026-09-06T18:52:08Z,i5sb_detour,736,572,667,117,10425,ok
2026-09-06T18:52:08Z,interstate_sb,956,853,959,0,6162,ok
2026-09-06T18:52:08Z,williams_nb,851,810,862,0,8210,ok
2026-09-06T18:52:08Z,mlk_sb,895,674,778,175,14269,ok
2026-09-06T18:52:08Z,grand_nb,654,607,681,0,9773,ok
2026-09-06T18:52:08Z,i205_sb,559,540,562,0,11198,ok
2026-09-06T18:52:08Z,i84wb_feeder,845,610,730,192,10021,ok
2026-09-06T18:52:08Z,powell_wb,745,618,758,0,7125,ok
2026-09-06T18:52:08Z,ctrl_west,1559,1493,1561,0,31189,ok
2026-09-06T18:52:08Z,ctrl_se,1168,998,1183,0,12385,ok
2026-09-06T19:03:27Z,i5sb_span,1107,881,996,172,13967,ok
2026-09-06T19:03:27Z,vanc_pdx,1093,770,919,226,13379,ok
2026-09-06T19:03:27Z,i5sb_detour,719,572,668,101,10425,ok
2026-09-06T19:03:27Z,interstate_sb,957,853,962,0,6162,ok
2026-09-06T19:03:27Z,williams_nb,850,810,863,0,8210,ok
2026-09-06T19:03:27Z,mlk_sb,891,674,780,172,14269,ok
2026-09-06T19:03:27Z,grand_nb,655,607,683,0,9773,ok
2026-09-06T19:03:27Z,i205_sb,556,540,563,0,11198,ok
2026-09-06T19:03:27Z,i84wb_feeder,779,610,733,119,10021,ok
2026-09-06T19:03:27Z,powell_wb,747,618,760,0,7125,ok
2026-09-06T19:03:27Z,ctrl_west,1564,1493,1561,0,31189,ok
2026-09-06T19:03:27Z,ctrl_se,1170,998,1184,0,12385,ok
2026-09-06T20:52:08Z,i5sb_span,968,881,997,0,13967,ok
2026-09-06T20:52:08Z,vanc_pdx,913,770,920,0,13379,ok
2026-09-06T20:52:08Z,i5sb_detour,641,572,667,0,10425,ok
2026-09-06T20:52:08Z,interstate_sb,794,722,804,0,7455,ok
2026-09-06T20:52:08Z,williams_nb,864,810,866,0,8210,ok
2026-09-06T20:52:08Z,mlk_sb,753,674,783,0,14269,ok
2026-09-06T20:52:08Z,grand_nb,672,607,699,0,9773,ok
2026-09-06T20:52:08Z,i205_sb,683,540,568,117,11198,ok
2026-09-06T20:52:08Z,i84wb_feeder,768,610,749,90,10021,ok
2026-09-06T20:52:08Z,powell_wb,763,618,760,0,7125,ok
2026-09-06T20:52:08Z,ctrl_west,1572,1493,1565,0,31189,ok
2026-09-06T20:52:08Z,ctrl_se,1293,1103,1280,0,13207,ok
2026-09-06T21:14:09Z,i5sb_span,979,881,997,36,13967,ok
2026-09-06T21:14:09Z,vanc_pdx,941,770,920,67,13379,ok
2026-09-06T21:14:09Z,i5sb_detour,658,572,665,36,10425,ok
2026-09-06T21:14:09Z,interstate_sb,814,722,804,36,7455,ok
2026-09-06T21:14:09Z,williams_nb,859,810,868,0,8210,ok
2026-09-06T21:14:09Z,mlk_sb,761,674,784,36,14269,ok
2026-09-06T21:14:09Z,grand_nb,673,607,704,0,9773,ok
2026-09-06T21:14:09Z,i205_sb,562,540,570,0,11198,ok
2026-09-06T21:14:09Z,i84wb_feeder,753,610,751,89,10021,ok
2026-09-06T21:14:09Z,powell_wb,763,618,761,0,7125,ok
2026-09-06T21:14:09Z,ctrl_west,1570,1493,1568,0,31189,ok
2026-09-06T21:14:09Z,ctrl_se,1193,998,1186,0,12385,ok
2026-09-06T22:52:09Z,i5sb_span,928,881,988,0,13967,ok
2026-09-06T22:52:09Z,vanc_pdx,838,770,905,0,13379,ok
2026-09-06T22:52:09Z,i5sb_detour,610,572,661,0,10425,ok
2026-09-06T22:52:09Z,interstate_sb,782,729,823,0,7573,ok
2026-09-06T22:52:09Z,williams_nb,858,810,877,0,8210,ok
2026-09-06T22:52:09Z,mlk_sb,713,674,775,0,14269,ok
2026-09-06T22:52:09Z,grand_nb,712,620,711,58,10863,ok
2026-09-06T22:52:09Z,i205_sb,560,540,571,0,11198,ok
2026-09-06T22:52:09Z,i84wb_feeder,685,610,761,6,10021,ok
2026-09-06T22:52:09Z,powell_wb,750,618,761,0,7125,ok
2026-09-06T22:52:09Z,ctrl_west,1589,1493,1592,0,31189,ok
2026-09-06T22:52:09Z,ctrl_se,1308,1079,1334,0,12916,ok
2026-09-06T23:52:08Z,i5sb_span,919,881,980,0,13967,ok
2026-09-06T23:52:08Z,vanc_pdx,830,770,892,0,13379,ok
2026-09-06T23:52:08Z,i5sb_detour,600,572,656,0,10425,ok
2026-09-06T23:52:08Z,interstate_sb,792,729,829,0,7573,ok
2026-09-06T23:52:08Z,williams_nb,859,810,884,0,8210,ok
2026-09-06T23:52:08Z,mlk_sb,702,674,765,0,14269,ok
2026-09-06T23:52:08Z,grand_nb,647,620,702,0,10863,ok
2026-09-06T23:52:08Z,i205_sb,559,540,573,0,11198,ok
2026-09-06T23:52:08Z,i84wb_feeder,758,610,764,70,10021,ok
2026-09-06T23:52:08Z,powell_wb,744,618,755,0,7125,ok
2026-09-06T23:52:08Z,ctrl_west,1583,1493,1602,0,31189,ok
2026-09-06T23:52:08Z,ctrl_se,1165,998,1180,0,12385,ok
2026-09-07T00:52:09Z,i5sb_span,905,881,962,0,13967,ok
2026-09-07T00:52:09Z,vanc_pdx,814,770,867,0,13379,ok
2026-09-07T00:52:09Z,i5sb_detour,591,572,642,0,10425,ok
2026-09-07T00:52:09Z,interstate_sb,780,729,817,0,7573,ok
2026-09-07T00:52:09Z,williams_nb,854,810,878,0,8210,ok
2026-09-07T00:52:09Z,mlk_sb,688,674,745,0,14269,ok
2026-09-07T00:52:09Z,grand_nb,656,607,689,0,9773,ok
2026-09-07T00:52:09Z,i205_sb,554,540,567,0,11198,ok
2026-09-07T00:52:09Z,i84wb_feeder,695,610,740,0,10021,ok
2026-09-07T00:52:09Z,powell_wb,723,618,740,0,7125,ok
2026-09-07T00:52:09Z,ctrl_west,1572,1493,1588,0,31189,ok
2026-09-07T00:52:09Z,ctrl_se,1134,998,1157,0,12385,ok
2026-09-07T01:52:08Z,i5sb_span,898,881,939,0,13967,ok
2026-09-07T01:52:08Z,vanc_pdx,801,770,840,0,13379,ok
2026-09-07T01:52:08Z,i5sb_detour,588,572,623,0,10425,ok
2026-09-07T01:52:08Z,interstate_sb,763,729,788,0,7573,ok
2026-09-07T01:52:08Z,williams_nb,845,810,861,0,8210,ok
2026-09-07T01:52:08Z,mlk_sb,682,674,723,0,14269,ok
2026-09-07T01:52:08Z,grand_nb,636,607,662,0,9773,ok
2026-09-07T01:52:08Z,i205_sb,549,540,557,0,11198,ok
2026-09-07T01:52:08Z,i84wb_feeder,642,610,696,0,10021,ok
2026-09-07T01:52:08Z,powell_wb,702,618,714,0,7125,ok
2026-09-07T01:52:08Z,ctrl_west,1549,1493,1554,0,31189,ok
2026-09-07T01:52:08Z,ctrl_se,1104,998,1120,0,12385,ok
2026-09-07T05:57:27Z,i5sb_span,889,881,881,0,13967,ok
2026-09-07T05:57:27Z,vanc_pdx,777,770,770,0,13379,ok
2026-09-07T05:57:27Z,i5sb_detour,576,572,572,0,10425,ok
2026-09-07T05:57:27Z,interstate_sb,742,729,734,0,7573,ok
2026-09-07T05:57:27Z,williams_nb,819,810,810,0,8210,ok
2026-09-07T05:57:27Z,mlk_sb,680,674,674,0,14269,ok
2026-09-07T05:57:27Z,grand_nb,613,607,607,0,9773,ok
2026-09-07T05:57:27Z,i205_sb,543,540,540,0,11198,ok
2026-09-07T05:57:27Z,i84wb_feeder,614,610,610,0,10021,ok
2026-09-07T05:57:27Z,powell_wb,629,618,618,0,7125,ok
2026-09-07T05:57:27Z,ctrl_west,1509,1493,1493,0,31189,ok
2026-09-07T05:57:27Z,ctrl_se,1016,998,998,0,12385,ok
2026-09-07T12:18:32Z,i5sb_span,868,881,895,0,13967,ok
2026-09-07T12:18:32Z,vanc_pdx,763,770,786,0,13379,ok
2026-09-07T12:18:32Z,i5sb_detour,567,572,582,0,10425,ok
2026-09-07T12:18:32Z,interstate_sb,719,729,739,0,7573,ok
2026-09-07T12:18:32Z,williams_nb,801,810,824,0,8210,ok
2026-09-07T12:18:32Z,mlk_sb,664,674,687,0,14269,ok
2026-09-07T12:18:32Z,grand_nb,600,607,618,0,9773,ok
2026-09-07T12:18:32Z,i205_sb,536,540,547,0,11198,ok
2026-09-07T12:18:32Z,i84wb_feeder,603,610,624,0,10021,ok
2026-09-07T12:18:32Z,powell_wb,607,618,630,0,7125,ok
2026-09-07T12:18:32Z,ctrl_west,1480,1493,1522,0,31189,ok
2026-09-07T12:18:32Z,ctrl_se,979,998,1017,0,12385,ok
2026-09-07T13:14:45Z,i5sb_span,882,881,933,0,13967,ok
2026-09-07T13:14:45Z,vanc_pdx,775,770,842,0,13379,ok
2026-09-07T13:14:45Z,i5sb_detour,572,572,599,0,10425,ok
2026-09-07T13:14:45Z,interstate_sb,732,729,761,0,7573,ok
2026-09-07T13:14:45Z,williams_nb,820,810,838,0,8210,ok
2026-09-07T13:14:45Z,mlk_sb,673,674,722,0,14269,ok
2026-09-07T13:14:45Z,grand_nb,613,607,629,0,9773,ok
2026-09-07T13:14:45Z,i205_sb,538,540,548,0,11198,ok
2026-09-07T13:14:45Z,i84wb_feeder,617,610,673,0,10021,ok
2026-09-07T13:14:45Z,powell_wb,639,618,655,0,7125,ok
2026-09-07T13:14:45Z,ctrl_west,1524,1493,1561,0,31189,ok
2026-09-07T13:14:45Z,ctrl_se,1029,998,1058,0,12385,ok
2026-09-07T14:52:10Z,i5sb_span,989,881,1389,0,13967,ok
2026-09-07T14:52:10Z,vanc_pdx,800,770,1368,0,13379,ok
2026-09-07T14:52:10Z,i5sb_detour,589,572,800,0,10425,ok
2026-09-07T14:52:10Z,interstate_sb,749,722,945,0,7455,ok
2026-09-07T14:52:10Z,williams_nb,834,810,894,0,8210,ok
2026-09-07T14:52:10Z,mlk_sb,691,674,1158,0,14269,ok
2026-09-07T14:52:10Z,grand_nb,638,607,711,0,9773,ok
2026-09-07T14:52:10Z,i205_sb,538,540,575,0,11278,ok
2026-09-07T14:52:10Z,i84wb_feeder,670,610,1064,0,10021,ok
2026-09-07T14:52:10Z,powell_wb,817,618,872,0,7125,ok
2026-09-07T14:52:10Z,ctrl_west,1679,1493,1787,0,31189,ok
2026-09-07T14:52:10Z,ctrl_se,1123,998,1219,0,12385,ok
2026-09-07T15:52:09Z,i5sb_span,911,881,1222,0,13967,ok
2026-09-07T15:52:09Z,vanc_pdx,785,770,1141,0,13379,ok
2026-09-07T15:52:09Z,i5sb_detour,593,572,778,0,10425,ok
2026-09-07T15:52:09Z,interstate_sb,755,729,926,0,7573,ok
2026-09-07T15:52:09Z,williams_nb,833,810,874,0,8210,ok
2026-09-07T15:52:09Z,mlk_sb,687,674,1017,0,14269,ok
2026-09-07T15:52:09Z,grand_nb,632,607,703,0,9773,ok
2026-09-07T15:52:09Z,i205_sb,541,540,569,0,11198,ok
2026-09-07T15:52:09Z,i84wb_feeder,635,610,929,0,10021,ok
2026-09-07T15:52:09Z,powell_wb,713,618,828,0,7125,ok
2026-09-07T15:52:09Z,ctrl_west,1579,1493,1716,0,31189,ok
2026-09-07T15:52:09Z,ctrl_se,1078,998,1187,0,12385,ok
2026-09-07T16:52:10Z,i5sb_span,898,881,1053,0,13967,ok
2026-09-07T16:52:10Z,vanc_pdx,789,770,935,0,13379,ok
2026-09-07T16:52:10Z,i5sb_detour,592,572,712,0,10425,ok
2026-09-07T16:52:10Z,interstate_sb,753,729,854,0,7573,ok
2026-09-07T16:52:10Z,williams_nb,830,810,863,0,8210,ok
2026-09-07T16:52:10Z,mlk_sb,686,674,846,0,14269,ok
2026-09-07T16:52:10Z,grand_nb,637,607,693,0,9773,ok
2026-09-07T16:52:10Z,i205_sb,545,540,566,0,11198,ok
2026-09-07T16:52:10Z,i84wb_feeder,635,610,785,0,10021,ok
2026-09-07T16:52:10Z,powell_wb,700,618,771,0,7125,ok
2026-09-07T16:52:10Z,ctrl_west,1565,1493,1647,0,31189,ok
2026-09-07T16:52:10Z,ctrl_se,1084,998,1166,0,12385,ok
2026-09-07T17:46:08Z,i5sb_span,907,881,1038,0,13967,ok
2026-09-07T17:46:08Z,vanc_pdx,803,770,903,0,13379,ok
2026-09-07T17:46:08Z,i5sb_detour,605,572,715,0,10425,ok
2026-09-07T17:46:08Z,interstate_sb,769,729,853,0,7573,ok
2026-09-07T17:46:08Z,williams_nb,839,810,867,0,8210,ok
2026-09-07T17:46:08Z,mlk_sb,696,674,828,0,14269,ok
2026-09-07T17:46:08Z,grand_nb,650,607,703,0,9773,ok
2026-09-07T17:46:08Z,i205_sb,547,540,571,0,11198,ok
2026-09-07T17:46:08Z,i84wb_feeder,653,610,761,0,10021,ok
2026-09-07T17:46:08Z,powell_wb,725,618,772,0,7125,ok
2026-09-07T17:46:08Z,ctrl_west,1590,1493,1645,0,31189,ok
2026-09-07T17:46:08Z,ctrl_se,1118,998,1176,0,12385,ok
2026-09-07T18:52:10Z,i5sb_span,924,881,1059,0,13967,ok
2026-09-07T18:52:10Z,vanc_pdx,844,770,904,0,13379,ok
2026-09-07T18:52:10Z,i5sb_detour,620,572,743,0,10425,ok
2026-09-07T18:52:10Z,interstate_sb,784,729,869,0,7573,ok
2026-09-07T18:52:10Z,williams_nb,853,810,875,0,8210,ok
2026-09-07T18:52:10Z,mlk_sb,711,674,846,0,14269,ok
2026-09-07T18:52:10Z,grand_nb,692,607,723,0,9773,ok
2026-09-07T18:52:10Z,i205_sb,554,540,583,0,11198,ok
2026-09-07T18:52:10Z,i84wb_feeder,668,610,766,0,10021,ok
2026-09-07T18:52:10Z,powell_wb,756,618,783,0,7125,ok
2026-09-07T18:52:10Z,ctrl_west,1607,1493,1648,0,31189,ok
2026-09-07T18:52:10Z,ctrl_se,1156,998,1192,0,12385,ok
2026-09-07T19:52:11Z,i5sb_span,1037,881,1070,99,13967,ok
2026-09-07T19:52:11Z,vanc_pdx,827,770,903,0,13379,ok
2026-09-07T19:52:11Z,i5sb_detour,642,570,710,0,9303,ok
2026-09-07T19:52:11Z,interstate_sb,830,729,873,31,7573,ok
2026-09-07T19:52:11Z,williams_nb,852,810,877,0,8210,ok
2026-09-07T19:52:11Z,mlk_sb,821,674,854,99,14269,ok
2026-09-07T19:52:11Z,grand_nb,679,607,736,0,9773,ok
2026-09-07T19:52:11Z,i205_sb,563,540,592,0,11198,ok
2026-09-07T19:52:11Z,i84wb_feeder,759,610,761,96,10021,ok
2026-09-07T19:52:11Z,powell_wb,757,618,779,0,7125,ok
2026-09-07T19:52:11Z,ctrl_west,1625,1493,1646,0,31189,ok
2026-09-07T19:52:11Z,ctrl_se,1269,1103,1293,0,13207,ok
2026-09-07T20:52:10Z,i5sb_span,950,881,1101,0,13967,ok
2026-09-07T20:52:10Z,vanc_pdx,827,770,920,0,13379,ok
2026-09-07T20:52:10Z,i5sb_detour,637,572,773,0,10425,ok
2026-09-07T20:52:10Z,interstate_sb,782,729,884,0,7573,ok
2026-09-07T20:52:10Z,williams_nb,856,810,898,0,8210,ok
2026-09-07T20:52:10Z,mlk_sb,733,674,881,0,14269,ok
2026-09-07T20:52:10Z,grand_nb,665,620,742,0,10863,ok
2026-09-07T20:52:10Z,i205_sb,601,540,611,0,11198,ok
2026-09-07T20:52:10Z,i84wb_feeder,733,610,776,0,10021,ok
2026-09-07T20:52:10Z,powell_wb,767,618,790,0,7125,ok
2026-09-07T20:52:10Z,ctrl_west,1626,1493,1665,0,31189,ok
2026-09-07T20:52:10Z,ctrl_se,1182,998,1214,0,12385,ok
2026-09-07T21:26:57Z,i5sb_span,966,881,1142,0,13967,ok
2026-09-07T21:26:57Z,vanc_pdx,838,770,944,0,13379,ok
2026-09-07T21:26:57Z,i5sb_detour,629,572,801,0,10425,ok
2026-09-07T21:26:57Z,interstate_sb,798,729,902,0,7573,ok
2026-09-07T21:26:57Z,williams_nb,857,810,937,0,8210,ok
2026-09-07T21:26:57Z,mlk_sb,743,674,919,0,14269,ok
2026-09-07T21:26:57Z,grand_nb,678,620,795,0,10863,ok
2026-09-07T21:26:57Z,i205_sb,792,718,859,0,12572,ok
2026-09-07T21:26:57Z,i84wb_feeder,831,610,791,155,10021,ok
2026-09-07T21:26:57Z,powell_wb,776,618,801,0,7125,ok
2026-09-07T21:26:57Z,ctrl_west,1640,1493,1689,0,31189,ok
2026-09-07T21:26:57Z,ctrl_se,1212,998,1244,0,12385,ok
2026-09-07T22:52:08Z,i5sb_span,971,881,1265,0,13967,ok
2026-09-07T22:52:08Z,vanc_pdx,967,770,1061,146,13379,ok
2026-09-07T22:52:08Z,i5sb_detour,607,572,909,0,10425,ok
2026-09-07T22:52:08Z,interstate_sb,776,729,960,0,7573,ok
2026-09-07T22:52:08Z,williams_nb,866,810,1154,0,8210,ok
2026-09-07T22:52:08Z,mlk_sb,753,674,1047,0,14269,ok
2026-09-07T22:52:08Z,grand_nb,725,620,1131,0,10863,ok
2026-09-07T22:52:08Z,i205_sb,588,540,831,0,11198,ok
2026-09-07T22:52:08Z,i84wb_feeder,673,610,844,0,10021,ok
2026-09-07T22:52:08Z,powell_wb,775,618,830,0,7125,ok
2026-09-07T22:52:08Z,ctrl_west,1720,1493,1809,0,31189,ok
2026-09-07T22:52:08Z,ctrl_se,1229,998,1332,0,12385,ok
2026-09-07T23:44:22Z,i5sb_span,964,881,1270,0,13967,ok
2026-09-07T23:44:22Z,vanc_pdx,813,770,1136,0,13379,ok
2026-09-07T23:44:22Z,i5sb_detour,600,572,930,0,10425,ok
2026-09-07T23:44:22Z,interstate_sb,770,729,960,0,7573,ok
2026-09-07T23:44:22Z,williams_nb,852,810,1200,0,8210,ok
2026-09-07T23:44:22Z,mlk_sb,755,674,1070,0,14269,ok
2026-09-07T23:44:22Z,grand_nb,723,620,1227,0,10863,ok
2026-09-07T23:44:22Z,i205_sb,579,540,886,0,11198,ok
2026-09-07T23:44:22Z,i84wb_feeder,1128,917,1263,0,7890,ok
2026-09-07T23:44:22Z,powell_wb,757,618,839,0,7125,ok
2026-09-07T23:44:22Z,ctrl_west,1755,1493,1886,0,31189,ok
2026-09-07T23:44:22Z,ctrl_se,1207,998,1349,0,12385,ok
2026-09-08T00:52:07Z,i5sb_span,931,881,1133,0,13967,ok
2026-09-08T00:52:07Z,vanc_pdx,798,770,1035,0,13379,ok
2026-09-08T00:52:07Z,i5sb_detour,595,572,808,0,10425,ok
2026-09-08T00:52:07Z,interstate_sb,763,729,899,0,7573,ok
2026-09-08T00:52:07Z,williams_nb,837,810,1034,0,8210,ok
